time,Trabajo grupal
Mon 14:15:00,34.45990136345496
Mon 14:20:00,34.45990136345496
Mon 14:25:00,34.45990136345496
Mon 14:30:00,34.45990136345496
Mon 14:35:00,34.45990136345496
Mon 14:40:00,34.45990136345496
Mon 14:45:00,34.45990136345496
Mon 14:50:00,34.45990136345496
Mon 14:55:00,34.45990136345496
Mon 15:00:00,34.45990136345496
Mon 15:05:00,34.45990136345496
Mon 15:10:00,34.45990136345496
Mon 15:15:00,34.45990136345496
Mon 15:20:00,34.45990136345496
Mon 15:25:00,34.45990136345496
Mon 15:30:00,34.45990136345496
Mon 15:35:00,21.083023171030575
Mon 15:40:00,21.083023171030575
Mon 15:45:00,21.083023171030575
Mon 15:50:00,10.060517855995169
Mon 15:55:00,10.060517855995169
Mon 16:00:00,10.060517855995169
Mon 16:05:00,10.060517855995169
Mon 16:10:00,16.334657629058913
Mon 16:15:00,16.334657629058913
Mon 16:20:00,16.334657629058913
Mon 16:25:00,16.334657629058913
Mon 16:30:00,16.334657629058913
Mon 16:35:00,16.334657629058913
Mon 16:40:00,16.334657629058913
Mon 16:45:00,16.334657629058913
Mon 16:50:00,16.334657629058913
Mon 16:55:00,16.334657629058913
Mon 17:00:00,16.334657629058913
Mon 17:05:00,16.334657629058913
Mon 17:10:00,16.334657629058913
Mon 17:15:00,16.334657629058913
Mon 17:20:00,16.334657629058913
Mon 17:25:00,16.334657629058913
Mon 17:30:00,28.62369138161505
Mon 17:35:00,28.62369138161505
Mon 17:40:00,28.62369138161505
Mon 17:45:00,28.62369138161505
Mon 17:50:00,28.62369138161505
Mon 17:55:00,28.62369138161505
Mon 18:00:00,41.84421712086271
Mon 18:05:00,49.36065845898904
Mon 18:10:00,49.36065845898904
Mon 18:15:00,49.36065845898904
Mon 18:20:00,49.36065845898904
Mon 18:25:00,49.36065845898904
Mon 18:30:00,49.36065845898904
Mon 18:35:00,39.30014060299387
Mon 18:40:00,39.30014060299387
Mon 18:45:00,39.30014060299387
Mon 18:50:00,39.30014060299387
Mon 18:55:00,39.30014060299387
Mon 19:00:00,50.46799807071931
Mon 19:05:00,50.46799807071931
Mon 19:10:00,50.46799807071931
Mon 19:15:00,50.46799807071931
Mon 19:20:00,50.46799807071931
Mon 19:25:00,50.46799807071931
Mon 19:30:00,50.46799807071931
Mon 19:35:00,50.46799807071931
Mon 19:40:00,50.46799807071931
Mon 19:45:00,50.46799807071931
Mon 19:50:00,50.46799807071931
Mon 19:55:00,68.78064866742415
Mon 20:00:00,68.78064866742415
Mon 20:05:00,68.78064866742415
Mon 20:10:00,81.61078431140572
Mon 20:15:00,81.61078431140572
Mon 20:20:00,81.61078431140572
Mon 20:25:00,81.61078431140572
Mon 20:30:00,81.61078431140572
Mon 20:35:00,81.61078431140572
Mon 20:40:00,81.61078431140572
Mon 20:45:00,81.61078431140572
Mon 20:50:00,81.61078431140572
Mon 20:55:00,91.06798952872967
Mon 21:00:00,91.06798952872967
Mon 21:05:00,91.06798952872967
Mon 21:10:00,91.06798952872967
Mon 21:15:00,91.06798952872967
Mon 21:20:00,91.06798952872967
Mon 21:25:00,91.06798952872967
Mon 21:30:00,99.0835627297349
Mon 21:35:00,99.0835627297349
Mon 21:40:00,99.0835627297349
Mon 21:45:00,99.0835627297349
Mon 21:50:00,99.0835627297349
Mon 21:55:00,99.0835627297349
Mon 22:00:00,108.78550405442826
Mon 22:05:00,119.93742229249509
Mon 22:10:00,119.93742229249509
Mon 22:15:00,119.93742229249509
Mon 22:20:00,119.93742229249509
Mon 22:25:00,119.93742229249509
Mon 22:30:00,119.93742229249509
Mon 22:35:00,130.27823362889595
Mon 22:40:00,130.27823362889595
Mon 22:45:00,139.07323905868296
Mon 22:50:00,148.08627480541017
Mon 22:55:00,148.08627480541017
Mon 23:00:00,148.08627480541017
Mon 23:05:00,148.08627480541017
Mon 23:10:00,148.08627480541017
Mon 23:15:00,148.08627480541017
Mon 23:20:00,148.08627480541017
Mon 23:25:00,148.08627480541017
Mon 23:30:00,148.08627480541017
Mon 23:35:00,148.08627480541017
Mon 23:40:00,148.08627480541017
Mon 23:45:00,148.08627480541017
Mon 23:50:00,148.08627480541017
Mon 23:55:00,163.13718947063535
Tue 00:00:00,163.13718947063535
Tue 00:05:00,163.13718947063535
Tue 00:10:00,163.13718947063535
Tue 00:15:00,163.13718947063535
Tue 00:20:00,163.13718947063535
Tue 00:25:00,163.13718947063535
Tue 00:30:00,169.57358728784902
Tue 00:35:00,169.57358728784902
Tue 00:40:00,177.60074985501345
Tue 00:45:00,177.60074985501345
Tue 00:50:00,177.60074985501345
Tue 00:55:00,187.90072231798578
Tue 01:00:00,187.90072231798578
Tue 01:05:00,187.90072231798578
Tue 01:10:00,187.90072231798578
Tue 01:15:00,187.90072231798578
Tue 01:20:00,199.1245655245198
Tue 01:25:00,199.1245655245198
Tue 01:30:00,199.1245655245198
Tue 01:35:00,199.1245655245198
Tue 01:40:00,199.1245655245198
