t_stamp,Ruta: San Jose- Desamparados,Ruta: San Jose- Alajuela,Ruta: Uruca-Pavas-Escazu,Ruta: San Jose-Carpio-Uruca,Consumo total (kW)
Tue 19:00:00,892.8782129170104,2364.602945650876,52.113580477327446,55.0191323021776,3364.6138713473915
Tue 19:05:00,812.8782129170104,2364.602945650876,65.00041220689585,55.0191323021776,3297.50070307696
Tue 19:10:00,812.8782129170104,2364.602945650876,65.00041220689585,55.0191323021776,3297.50070307696
Tue 19:15:00,892.8782129170104,2444.602945650876,65.00041220689585,55.0191323021776,3457.50070307696
Tue 19:20:00,892.8782129170104,2524.602945650876,65.00041220689585,55.0191323021776,3537.50070307696
Tue 19:25:00,1052.8782129170104,2604.602945650876,65.00041220689585,55.0191323021776,3777.50070307696
Tue 19:30:00,1132.8782129170104,2524.602945650876,65.00041220689585,65.70682933347688,3788.188400108259
Tue 19:35:00,1212.8782129170104,2462.4434573408284,65.00041220689585,65.70682933347688,3806.0289117982115
Tue 19:40:00,1358.342410273803,2462.4434573408284,65.00041220689585,65.70682933347688,3951.4931091550043
Tue 19:45:00,1438.342410273803,2542.4434573408284,65.00041220689585,65.70682933347688,4111.493109155004
Tue 19:50:00,1502.5512934775738,2462.4434573408284,65.00041220689585,65.70682933347688,4095.701992358775
Tue 19:55:00,1437.7268095925006,2462.4434573408284,65.00041220689585,65.70682933347688,4030.8775084737017
Tue 20:00:00,1503.9066343271402,2302.4434573408284,65.00041220689585,65.70682933347688,3937.0573332083413
Tue 20:05:00,1263.9066343271402,2302.4434573408284,65.00041220689585,65.70682933347688,3697.0573332083413
Tue 20:10:00,1343.9066343271402,2142.4434573408284,65.00041220689585,65.70682933347688,3617.0573332083413
Tue 20:15:00,1343.9066343271402,1982.4434573408284,65.00041220689585,74.63638002988363,3465.986883904748
Tue 20:20:00,1423.9066343271402,1947.257611737612,65.00041220689585,74.63638002988363,3510.8010383015317
Tue 20:25:00,1663.9066343271402,2027.257611737612,73.15404901066692,74.63638002988363,3838.9546751053026
Tue 20:30:00,1663.9066343271402,2107.257611737612,73.15404901066692,83.72140990226684,3928.039704977686
Tue 20:35:00,1608.0113131063313,2044.8141543967831,73.15404901066692,83.72140990226684,3809.7009264160483
Tue 20:40:00,1688.0113131063313,1644.8141543967831,73.15404901066692,93.74338734808218,3499.7229038618634
Tue 20:45:00,1688.0113131063313,1644.8141543967831,73.15404901066692,93.74338734808218,3499.7229038618634
Tue 20:50:00,1768.0113131063313,1644.8141543967831,73.15404901066692,93.74338734808218,3579.7229038618634
Tue 20:55:00,1688.0113131063313,1724.8141543967831,73.15404901066692,93.74338734808218,3579.7229038618634
Tue 21:00:00,1688.0113131063313,1724.8141543967831,73.15404901066692,93.74338734808218,3579.7229038618634
Tue 21:05:00,1875.852905295203,1644.8141543967831,73.15404901066692,93.74338734808218,3687.564496050735
Tue 21:10:00,1955.852905295203,1884.8141543967831,73.15404901066692,93.74338734808218,4007.564496050735
Tue 21:15:00,2021.0909814625957,1964.8141543967831,73.15404901066692,93.74338734808218,4152.802572218128
Tue 21:20:00,2021.0909814625957,1804.8141543967831,73.15404901066692,93.74338734808218,3992.802572218128
Tue 21:25:00,2181.090981462596,1724.8141543967831,80.51226491134518,93.74338734808218,4080.1607881188065
Tue 21:30:00,2021.0909814625957,1644.8141543967831,80.51226491134518,93.74338734808218,3840.160788118806
Tue 21:35:00,2021.0909814625957,1644.8141543967831,80.51226491134518,93.74338734808218,3840.160788118806
Tue 21:40:00,2101.090981462596,1644.8141543967831,80.51226491134518,93.74338734808218,3920.1607881188065
Tue 21:45:00,2035.626784105803,1724.8141543967831,80.51226491134518,93.74338734808218,3934.6965907620133
Tue 21:50:00,2115.626784105803,1644.8141543967831,86.27955542525437,107.28376134183324,3954.0042552696736
Tue 21:55:00,2051.417900902032,1644.8141543967831,86.27955542525437,107.28376134183324,3889.795372065903
Tue 22:00:00,2131.417900902032,1644.8141543967831,86.27955542525437,107.28376134183324,3969.795372065903
Tue 22:05:00,2121.7682838127807,1644.8141543967831,86.27955542525437,107.28376134183324,3960.1457549766515
Tue 22:10:00,2121.7682838127807,1629.6890127777724,86.27955542525437,107.28376134183324,3945.0206133576407
Tue 22:15:00,2281.768283812781,1709.6890127777724,86.27955542525437,122.63753335247732,4200.374385368285
Tue 22:20:00,2361.768283812781,1709.6890127777724,86.27955542525437,122.63753335247732,4280.374385368285
Tue 22:25:00,2281.768283812781,1584.8748583809893,86.27955542525437,122.63753335247732,4075.5602309715023
Tue 22:30:00,2134.333970753089,1504.8748583809893,94.6521163872537,133.3503802505995,3867.211325771931
Tue 22:35:00,2454.333970753089,1481.414080349673,94.6521163872537,133.3503802505995,4163.750547740615
Tue 22:40:00,2454.333970753089,1321.414080349673,94.6521163872537,133.3503802505995,4003.750547740615
Tue 22:45:00,2374.333970753089,1241.414080349673,94.6521163872537,133.3503802505995,3843.750547740615
Tue 22:50:00,2588.859825050772,1081.414080349673,94.6521163872537,142.48297382969804,3907.4089956173966
Tue 22:55:00,2508.859825050772,1001.414080349673,109.13375156101962,142.48297382969804,3761.890630791163
Tue 23:00:00,2508.859825050772,841.414080349673,98.63025496383712,153.63142147485095,3602.535581839133
Tue 23:05:00,2588.859825050772,841.414080349673,98.63025496383712,153.63142147485095,3682.535581839133
Tue 23:10:00,2348.859825050772,921.414080349673,98.63025496383712,153.63142147485095,3522.535581839133
Tue 23:15:00,2493.435892086296,761.414080349673,98.63025496383712,153.63142147485095,3507.111648874657
Tue 23:20:00,2428.1978159189034,681.414080349673,98.63025496383712,153.63142147485095,3361.8735727072644
Tue 23:25:00,2508.1978159189034,681.414080349673,98.63025496383712,153.63142147485095,3441.8735727072644
Tue 23:30:00,2488.6043109111583,681.414080349673,98.63025496383712,168.35478368418484,3437.0034299088534
Tue 23:35:00,2648.6043109111583,681.414080349673,98.63025496383712,168.35478368418484,3597.0034299088534
Tue 23:40:00,2865.4148879434847,681.414080349673,110.1367160225755,168.35478368418484,3825.320467999918
Tue 23:45:00,2764.680375206225,681.414080349673,110.1367160225755,168.35478368418484,3724.5859552626584
Tue 23:50:00,2684.680375206225,660.4674696459826,110.1367160225755,168.35478368418484,3623.6393445589683
Tue 23:55:00,2684.680375206225,660.4674696459826,110.1367160225755,168.35478368418484,3623.6393445589683
Wed 00:00:00,2924.680375206225,820.4674696459826,110.1367160225755,168.35478368418484,4023.6393445589683
Wed 00:05:00,2844.680375206225,820.4674696459826,114.49517648574324,168.35478368418484,3947.997805022136
Wed 00:10:00,3188.1501675608365,820.4674696459826,114.49517648574324,176.36909107190905,4299.481904764471
Wed 00:15:00,3428.1501675608365,755.5926112649935,114.49517648574324,176.36909107190905,4474.607046383482
Wed 00:20:00,3188.1501675608365,675.5926112649935,114.49517648574324,176.36909107190905,4154.607046383482
Wed 00:25:00,3188.1501675608365,755.5926112649935,114.49517648574324,176.36909107190905,4234.607046383482
Wed 00:30:00,3268.1501675608365,755.5926112649935,114.49517648574324,187.29856156514947,4325.536516876723
Wed 00:35:00,3231.9384102977974,675.5926112649935,114.49517648574324,187.29856156514947,4209.324759613683
Wed 00:40:00,2911.9384102977974,745.8075505003936,114.49517648574324,187.29856156514947,3959.539698849084
Wed 00:45:00,2972.652145472341,745.8075505003936,114.49517648574324,187.29856156514947,4020.2534340236275
Wed 00:50:00,2892.652145472341,745.8075505003936,114.49517648574324,187.29856156514947,3940.2534340236275
Wed 00:55:00,2758.1262911746576,745.8075505003936,114.49517648574324,187.29856156514947,3805.727579725944
Wed 01:00:00,2758.1262911746576,905.8075505003936,114.49517648574324,187.29856156514947,3965.727579725944
Wed 01:05:00,2758.1262911746576,985.8075505003936,114.49517648574324,187.29856156514947,4045.727579725944
Wed 01:10:00,2598.1262911746576,985.8075505003936,114.49517648574324,187.29856156514947,3885.727579725944
Wed 01:15:00,2598.1262911746576,985.8075505003936,114.49517648574324,196.8279823222244,3895.2570004830186
Wed 01:20:00,2582.6307942278618,905.8075505003936,114.49517648574324,196.8279823222244,3799.761503536223
Wed 01:25:00,2582.6307942278618,905.8075505003936,120.04538605081714,196.8279823222244,3805.311713101297
Wed 01:30:00,2502.6307942278618,905.8075505003936,120.04538605081714,196.8279823222244,3725.311713101297
Wed 01:35:00,2507.174549723323,825.8075505003936,120.5066700236953,196.8279823222244,3650.316752569636
Wed 01:40:00,2427.1745497233237,825.8075505003936,127.3441339255532,196.8279823222244,3577.1542164714947
Wed 01:45:00,2130.3639726909964,825.8075505003936,136.45625250254807,196.8279823222244,3289.4557580161622
Wed 01:50:00,2071.098485428257,905.8075505003936,136.45625250254807,196.8279823222244,3310.1902707534227
Wed 01:55:00,2252.1497219333105,846.754161204084,136.45625250254807,196.8279823222244,3432.188117962167
Wed 02:00:00,2332.14972193331,846.754161204084,146.5043651124459,196.8279823222244,3522.2362305720644
Wed 02:05:00,2092.1497219333096,686.754161204084,146.5043651124459,196.8279823222244,3122.236230572064
Wed 02:10:00,2158.2233280023024,766.754161204084,146.5043651124459,196.8279823222244,3268.309836641057
Wed 02:15:00,1918.2233280023024,766.754161204084,146.5043651124459,203.719254235837,3035.2011085546696
Wed 02:20:00,1758.2233280023024,766.754161204084,150.8627847702267,203.719254235837,2879.5595282124505
Wed 02:25:00,1758.2233280023024,766.754161204084,150.8627847702267,212.44552219834284,2888.285796174956
Wed 02:30:00,1918.2233280023024,686.754161204084,164.70192746020498,212.44552219834284,2982.1249388649344
Wed 02:35:00,2061.327107341848,686.754161204084,164.70192746020498,212.44552219834284,3125.22871820448
Wed 02:40:00,2004.9731776645783,686.754161204084,164.70192746020498,221.28697836873403,3077.7162446976013
Wed 02:45:00,2084.9731776645785,560.0,164.70192746020498,221.28697836873403,3030.962083493517
Wed 02:50:00,2024.2594424900349,560.0,164.70192746020498,231.7415727074712,2980.702942657711
Wed 02:55:00,2104.259442490035,560.0,164.70192746020498,231.7415727074712,3060.702942657711
Wed 03:00:00,2024.259442490035,560.0,164.70192746020498,231.7415727074712,2980.702942657711
Wed 03:05:00,2024.259442490035,400.0,164.70192746020498,231.7415727074712,2820.702942657711
Wed 03:10:00,2088.5604176948964,320.0,164.70192746020498,231.7415727074712,2805.0039178625725
Wed 03:15:00,2088.5604176948964,320.0,164.70192746020498,231.7415727074712,2805.0039178625725
Wed 03:20:00,2248.5604176948964,240.0,165.82649600909923,228.73366068910477,2883.1205743931005
Wed 03:25:00,2039.4798476061687,240.0,165.82649600909923,228.73366068910477,2674.040004304373
Wed 03:30:00,2039.4798476061687,160.0,165.82649600909923,228.73366068910477,2594.040004304373
Wed 03:35:00,1959.4798476061687,160.0,165.82649600909923,218.52195885217665,2503.8283024674447
Wed 03:40:00,1974.5295971184528,160.0,159.3457801644443,218.52195885217665,2512.397336135074
Wed 03:45:00,1894.5295971184528,160.0,159.3457801644443,218.52195885217665,2432.397336135074
Wed 03:50:00,1974.5295971184528,160.0,159.3457801644443,218.52195885217665,2512.397336135074
Wed 03:55:00,2036.3750115301564,80.0,159.3457801644443,218.52195885217665,2494.2427505467776
Wed 04:00:00,1855.323775025103,80.0,156.09814135164785,218.52195885217665,2309.9438752289275
Wed 04:05:00,1615.323775025103,80.0,151.7485894570176,218.52195885217665,2065.5943233342973
Wed 04:10:00,1615.323775025103,80.0,151.7485894570176,218.52195885217665,2065.5943233342973
Wed 04:15:00,1629.2501689561104,0.0,151.7485894570176,218.52195885217665,1999.5207172653045
Wed 04:20:00,1469.2501689561104,0.0,151.7485894570176,218.52195885217665,1839.5207172653045
Wed 04:25:00,1389.2501689561104,0.0,151.7485894570176,218.52195885217665,1759.5207172653045
Wed 04:30:00,1389.2501689561104,0.0,151.7485894570176,208.5958327452587,1749.5945911583867
Wed 04:35:00,1149.2501689561104,0.0,136.18254275174016,208.5958327452587,1494.0285444531091
Wed 04:40:00,1006.1463896165652,0.0,136.18254275174016,197.3638432614184,1339.6927756297237
Wed 04:45:00,1064.8814813003337,0.0,136.18254275174016,197.3638432614184,1398.4278673134922
Wed 04:50:00,984.8814813003338,0.0,136.18254275174016,197.3638432614184,1318.4278673134922
Wed 04:55:00,984.8814813003338,0.0,136.18254275174016,197.3638432614184,1318.4278673134922
Wed 05:00:00,904.8814813003338,0.0,136.18254275174016,182.2286352158628,1223.2926592679366
Wed 05:05:00,904.8814813003338,0.0,124.21641212895427,182.2286352158628,1211.3265286451508
Wed 05:10:00,984.8814813003338,0.0,111.3295803993859,189.1547030871939,1285.3657647869136
Wed 05:15:00,920.5805060954724,0.0,111.3295803993859,189.1547030871939,1221.064789582052
Wed 05:20:00,920.5805060954724,80.0,111.3295803993859,189.1547030871939,1301.064789582052
Wed 05:25:00,760.5805060954723,80.0,111.3295803993859,189.1547030871939,1141.0647895820518
Wed 05:30:00,760.5805060954723,80.0,111.3295803993859,189.1547030871939,1141.0647895820518
Wed 05:35:00,760.5805060954723,80.0,111.3295803993859,178.4670060558946,1130.3770925507526
Wed 05:40:00,840.5805060954723,80.0,111.3295803993859,178.4670060558946,1210.3770925507526
Wed 05:45:00,760.5805060954723,80.0,111.3295803993859,178.4670060558946,1130.3770925507526
Wed 05:50:00,818.3774276024931,80.0,111.3295803993859,178.4670060558946,1188.1740140577733
Wed 05:55:00,738.3774276024931,80.0,111.3295803993859,178.4670060558946,1108.1740140577735
Wed 06:00:00,676.5320131907891,80.0,111.3295803993859,178.4670060558946,1046.3285996460695
Wed 06:05:00,676.5320131907891,80.0,111.3295803993859,178.4670060558946,1046.3285996460695
Wed 06:10:00,596.5320131907891,80.0,111.3295803993859,178.4670060558946,966.3285996460696
Wed 06:15:00,596.5320131907891,80.0,111.3295803993859,178.4670060558946,966.3285996460696
Wed 06:20:00,596.5320131907893,80.0,111.3295803993859,169.53745535948784,957.399048949663
Wed 06:25:00,676.5320131907893,80.0,111.3295803993859,169.53745535948784,1037.399048949663
Wed 06:30:00,676.5320131907893,80.0,103.17594359561484,172.78325009624592,1032.49120688265
Wed 06:35:00,756.5320131907893,80.0,103.17594359561484,163.69822022386273,1103.406177010267
Wed 06:40:00,836.5320131907893,80.0,103.17594359561484,163.69822022386273,1183.406177010267
Wed 06:45:00,756.5320131907893,80.0,103.17594359561484,153.6762427780474,1093.3841995644514
Wed 06:50:00,697.7969215070208,80.0,103.17594359561484,153.6762427780474,1034.649107880683
Wed 06:55:00,697.7969215070208,80.0,103.17594359561484,153.6762427780474,1034.649107880683
Wed 07:00:00,617.7969215070208,80.0,103.17594359561484,153.6762427780474,954.649107880683
Wed 07:05:00,617.7969215070208,80.0,103.17594359561484,153.6762427780474,954.649107880683
Wed 07:10:00,617.7969215070208,80.0,103.17594359561484,153.6762427780474,954.649107880683
Wed 07:15:00,537.7969215070208,80.0,103.17594359561484,153.6762427780474,874.649107880683
Wed 07:20:00,617.7969215070208,80.0,103.17594359561484,153.6762427780474,954.649107880683
Wed 07:25:00,617.7969215070208,0.0,103.17594359561484,153.6762427780474,874.649107880683
Wed 07:30:00,617.7969215070208,0.0,95.81772769493656,153.6762427780474,867.2908919800047
Wed 07:35:00,617.7969215070208,0.0,95.81772769493656,153.6762427780474,867.2908919800047
Wed 07:40:00,617.7969215070208,0.0,95.81772769493656,153.6762427780474,867.2908919800047
Wed 07:45:00,537.7969215070208,0.0,95.81772769493656,153.6762427780474,787.2908919800047
Wed 07:50:00,457.7969215070208,0.0,95.81772769493656,153.6762427780474,707.2908919800047
Wed 07:55:00,400.0,0.0,90.05043718102736,140.13586878429635,630.1863059653238
Wed 08:00:00,464.6416238882733,0.0,90.05043718102736,140.13586878429635,694.8279298535971
Wed 08:05:00,464.6416238882733,0.0,90.05043718102736,140.13586878429635,694.8279298535971
Wed 08:10:00,464.6416238882733,0.0,90.05043718102736,140.13586878429635,694.8279298535971
Wed 08:15:00,464.6416238882733,0.0,90.05043718102736,140.13586878429635,694.8279298535971
Wed 08:20:00,530.3190765629091,0.0,90.05043718102736,124.78209677365224,745.1516105175888
Wed 08:25:00,450.3190765629091,0.0,90.05043718102736,124.78209677365224,665.1516105175888
Wed 08:30:00,370.3190765629091,0.0,90.05043718102736,124.78209677365224,585.1516105175888
Wed 08:35:00,370.3190765629091,0.0,81.67787621902804,114.06924987553008,566.0662026574672
Wed 08:40:00,290.3190765629091,0.0,81.67787621902804,114.06924987553008,486.0662026574672
Wed 08:45:00,210.31907656290915,0.0,81.67787621902804,114.06924987553008,406.0662026574672
Wed 08:50:00,210.31907656290915,0.0,81.67787621902804,114.06924987553008,406.0662026574672
Wed 08:55:00,210.31907656290915,0.0,81.67787621902804,104.93665629643156,396.9336090783687
Wed 09:00:00,210.31907656290915,0.0,67.1962410452621,104.93665629643156,382.4519739046028
Wed 09:05:00,210.31907656290915,0.0,67.1962410452621,93.78820865127868,371.3035262594499
Wed 09:10:00,210.31907656290915,0.0,67.1962410452621,93.78820865127868,371.3035262594499
Wed 09:15:00,210.31907656290915,0.0,67.1962410452621,93.78820865127868,371.3035262594499
Wed 09:20:00,210.31907656290915,0.0,67.1962410452621,93.78820865127868,371.3035262594499
Wed 09:25:00,130.31907656290912,0.0,67.1962410452621,93.78820865127868,291.3035262594499
Wed 09:30:00,130.31907656290912,0.0,67.1962410452621,93.78820865127868,291.3035262594499
Wed 09:35:00,130.31907656290912,0.0,67.1962410452621,79.06484644194478,276.58016405011597
Wed 09:40:00,130.31907656290912,0.0,67.1962410452621,79.06484644194478,276.58016405011597
Wed 09:45:00,130.31907656290912,160.0,55.68977998652374,79.06484644194478,425.0737029913776
Wed 09:50:00,130.31907656290912,160.0,55.68977998652374,79.06484644194478,425.0737029913776
Wed 09:55:00,210.31907656290912,160.0,55.68977998652374,79.06484644194478,505.0737029913776
Wed 10:00:00,210.31907656290912,240.0,55.68977998652374,79.06484644194478,585.0737029913776
Wed 10:05:00,145.67745267463587,240.0,55.68977998652374,79.06484644194478,520.4320791031043
Wed 10:10:00,145.67745267463587,240.0,51.33131952335601,79.06484644194478,516.0736186399366
Wed 10:15:00,145.67745267463587,240.0,51.33131952335601,71.0505390542206,508.05931125221247
Wed 10:20:00,145.67745267463587,240.0,51.33131952335601,71.0505390542206,508.05931125221247
Wed 10:25:00,80.0,240.0,51.33131952335601,71.0505390542206,442.3818585775766
Wed 10:30:00,80.0,240.0,51.33131952335601,71.0505390542206,442.3818585775766
Wed 10:35:00,80.0,240.0,51.33131952335601,60.12106856098015,431.4523880843361
Wed 10:40:00,80.0,240.0,51.33131952335601,60.12106856098015,431.4523880843361
Wed 10:45:00,80.0,240.0,51.33131952335601,60.12106856098015,431.4523880843361
Wed 10:50:00,80.0,240.0,51.33131952335601,60.12106856098015,431.4523880843361
Wed 10:55:00,80.0,240.0,51.33131952335601,60.12106856098015,431.4523880843361
Wed 11:00:00,80.0,240.0,51.33131952335601,60.12106856098015,431.4523880843361
Wed 11:05:00,80.0,240.0,51.33131952335601,60.12106856098015,431.4523880843361
Wed 11:10:00,80.0,240.0,51.33131952335601,60.12106856098015,431.4523880843361
Wed 11:15:00,80.0,320.0,51.33131952335601,60.12106856098015,511.4523880843361
Wed 11:20:00,80.0,400.0,51.33131952335601,50.59164780390521,581.9229673272612
Wed 11:25:00,80.0,480.0,51.33131952335601,50.59164780390521,661.9229673272612
Wed 11:30:00,80.0,480.0,45.78110995828209,50.59164780390521,656.3727577621872
Wed 11:35:00,80.0,480.0,45.78110995828209,50.59164780390521,656.3727577621872
Wed 11:40:00,80.0,480.0,45.31982598540393,50.59164780390521,655.9114737893091
Wed 11:45:00,80.0,480.0,38.48236208354603,50.59164780390521,649.0740098874512
Wed 11:50:00,160.0,320.0,29.37024350655117,50.59164780390521,559.9618913104564
Wed 11:55:00,160.0,320.0,29.37024350655117,50.59164780390521,559.9618913104564
Wed 12:00:00,80.0,320.0,29.37024350655117,50.59164780390521,479.96189131045634
Wed 12:05:00,80.0,320.0,19.32213089665336,50.59164780390521,469.9137787005585
Wed 12:10:00,80.0,400.0,19.32213089665336,50.59164780390521,549.9137787005585
Wed 12:15:00,80.0,480.0,19.32213089665336,50.59164780390521,629.9137787005585
Wed 12:20:00,80.0,480.0,19.32213089665336,43.70037589029262,623.022506786946
Wed 12:25:00,80.0,624.8092549407663,14.963711238872534,43.70037589029262,763.4733420699315
Wed 12:30:00,80.0,624.8092549407663,14.963711238872534,34.9741079277868,754.7470741074256
Wed 12:35:00,80.0,624.8092549407663,1.124568548894251,34.9741079277868,740.9079314174473
Wed 12:40:00,80.0,704.8092549407663,1.124568548894251,34.9741079277868,820.9079314174473
Wed 12:45:00,80.0,784.8092549407663,1.124568548894251,26.13265175739558,892.0664752470561
Wed 12:50:00,80.0,864.8092549407663,1.124568548894251,26.13265175739558,972.0664752470561
Wed 12:55:00,80.0,944.8092549407664,1.124568548894251,15.678057418658431,1041.611880908319
Wed 13:00:00,80.0,1024.8092549407663,1.124568548894251,15.678057418658431,1121.611880908319
Wed 13:05:00,80.0,1024.8092549407663,1.124568548894251,15.678057418658431,1121.611880908319
Wed 13:10:00,80.0,1024.8092549407663,1.124568548894251,15.678057418658431,1121.611880908319
Wed 13:15:00,80.0,1104.8092549407663,1.124568548894251,15.678057418658431,1201.611880908319
Wed 13:20:00,80.0,1024.8092549407663,1.124568548894251,15.678057418658431,1121.611880908319
Wed 13:25:00,80.0,944.8092549407664,0.0,10.171862608089214,1034.9811175488558
Wed 13:30:00,80.0,944.8092549407664,0.0,10.171862608089214,1034.9811175488558
Wed 13:35:00,80.0,944.8092549407664,0.0,10.171862608089214,1034.9811175488558
Wed 13:40:00,80.0,944.8092549407664,0.0,10.171862608089214,1034.9811175488558
Wed 13:45:00,80.0,1024.8092549407663,0.0,10.171862608089214,1114.9811175488555
Wed 13:50:00,80.0,1104.8092549407663,0.0,10.171862608089214,1194.9811175488555
Wed 13:55:00,0.0,1264.8092549407663,0.0,10.171862608089214,1274.9811175488555
Wed 14:00:00,0.0,1344.8092549407663,0.0,10.171862608089214,1354.9811175488555
Wed 14:05:00,142.76461853336502,1424.8092549407663,0.0,10.171862608089214,1577.7457360822204
Wed 14:10:00,142.76461853336502,1424.8092549407663,0.0,10.171862608089214,1577.7457360822204
Wed 14:15:00,222.76461853336505,1344.8092549407663,0.0,10.171862608089214,1577.7457360822207
Wed 14:20:00,222.76461853336505,1344.8092549407663,0.0,10.171862608089214,1577.7457360822207
Wed 14:25:00,222.76461853336505,1565.8361694777238,0.0,10.171862608089214,1798.7726506191782
Wed 14:30:00,222.76461853336505,1421.0269145369575,0.0,10.171862608089214,1653.9633956784119
Wed 14:35:00,222.76461853336505,1501.0269145369575,0.0,10.171862608089214,1733.9633956784119
Wed 14:40:00,222.76461853336505,1581.0269145369575,0.0,10.171862608089214,1813.9633956784119
Wed 14:45:00,302.764618533365,1501.0269145369575,0.0,10.171862608089214,1813.9633956784119
Wed 14:50:00,361.5937758678397,1421.0269145369575,6.897236454948375,10.171862608089214,1799.6897894678348
Wed 14:55:00,521.5937758678397,1581.0269145369575,6.897236454948375,10.171862608089214,2119.689789467835
Wed 15:00:00,521.5937758678397,1581.0269145369575,6.897236454948375,10.171862608089214,2119.689789467835
Wed 15:05:00,521.5937758678397,1501.0269145369575,6.897236454948375,10.171862608089214,2039.6897894678348
Wed 15:10:00,521.5937758678397,1501.0269145369575,6.897236454948375,10.171862608089214,2039.6897894678348
Wed 15:15:00,521.5937758678397,1581.0269145369575,6.897236454948375,3.2457947367580786,2112.7637215965037
Wed 15:20:00,521.5937758678397,1661.0269145369575,6.897236454948375,3.2457947367580786,2192.7637215965037
Wed 15:25:00,601.5937758678397,1821.0269145369573,6.897236454948375,3.2457947367580786,2432.7637215965037
Wed 15:30:00,601.5937758678397,1901.0269145369573,6.897236454948375,3.2457947367580786,2512.7637215965037
Wed 15:35:00,601.5937758678397,2061.026914536957,6.897236454948375,3.2457947367580786,2672.7637215965033
Wed 15:40:00,601.5937758678397,2061.026914536957,6.897236454948375,3.2457947367580786,2672.7637215965033
Wed 15:45:00,736.8490885157565,2061.026914536957,6.897236454948375,3.2457947367580786,2808.0190342444203
Wed 15:50:00,896.8490885157565,2061.026914536957,6.897236454948375,3.2457947367580786,2968.0190342444203
Wed 15:55:00,896.8490885157565,1981.0269145369573,6.897236454948375,3.2457947367580786,2888.0190342444207
Wed 16:00:00,896.8490885157565,1821.0269145369573,6.897236454948375,3.2457947367580786,2728.0190342444207
Wed 16:05:00,896.8490885157565,1741.0269145369575,6.897236454948375,3.2457947367580786,2648.0190342444207
Wed 16:10:00,754.0844699823916,1741.0269145369575,6.897236454948375,12.172143939454562,2514.1807649137522
Wed 16:15:00,754.0844699823916,2141.026914536957,6.897236454948375,12.172143939454562,2914.180764913752
Wed 16:20:00,674.0844699823916,2301.026914536957,6.897236454948375,12.172143939454562,2994.180764913752
Wed 16:25:00,754.0844699823916,2301.026914536957,6.897236454948375,12.172143939454562,3074.180764913752
Wed 16:30:00,754.0844699823916,2160.0,6.897236454948375,12.172143939454562,2933.1538503767947
Wed 16:35:00,834.0844699823916,2160.0,13.73519004301799,8.926349202696484,3016.7460092281062
Wed 16:40:00,994.0844699823916,2240.0,13.73519004301799,8.926349202696484,3256.7460092281062
Wed 16:45:00,994.0844699823916,2160.0,13.73519004301799,8.926349202696484,3176.7460092281062
Wed 16:50:00,994.0844699823916,2240.0,13.73519004301799,8.926349202696484,3256.7460092281062
Wed 16:55:00,1015.255312647917,2320.0,13.73519004301799,8.926349202696484,3357.9168518936317
Wed 17:00:00,855.255312647917,2240.0,13.73519004301799,8.926349202696484,3117.9168518936317
Wed 17:05:00,935.255312647917,2240.0,13.73519004301799,8.926349202696484,3197.9168518936317
Wed 17:10:00,999.2036277856153,2240.0,13.73519004301799,18.83991012164745,3271.778727950281
Wed 17:15:00,1079.203627785615,2480.0,13.73519004301799,18.83991012164745,3591.7787279502804
Wed 17:20:00,1159.203627785615,2480.0,13.73519004301799,18.83991012164745,3671.7787279502804
Wed 17:25:00,1239.203627785615,2560.0,13.73519004301799,27.385406287993312,3840.3242241166267
Wed 17:30:00,1159.203627785615,2480.0,13.73519004301799,27.385406287993312,3680.3242241166267
Wed 17:35:00,1159.203627785615,2400.0,13.73519004301799,27.385406287993312,3600.3242241166267
Wed 17:40:00,1159.203627785615,2224.4124424488878,13.73519004301799,27.385406287993312,3424.736666565514
Wed 17:45:00,1159.203627785615,2304.4124424488878,13.73519004301799,27.385406287993312,3504.736666565514
Wed 17:50:00,1076.4492565136954,2384.4124424488878,13.73519004301799,27.385406287993312,3501.9822952935947
Wed 17:55:00,916.4492565136956,2304.4124424488878,13.73519004301799,37.16680624542597,3271.7636952510275
Wed 18:00:00,996.4492565136956,2384.4124424488878,13.73519004301799,37.16680624542597,3431.7636952510275
Wed 18:05:00,996.4492565136956,2624.4124424488878,13.73519004301799,37.16680624542597,3671.7636952510275
Wed 18:10:00,1076.4492565136957,2784.4124424488878,13.73519004301799,37.16680624542597,3911.7636952510275
Wed 18:15:00,1156.4492565136957,2759.8030894673243,13.73519004301799,37.16680624542597,3967.154342269464
Wed 18:20:00,1156.4492565136957,2439.8030894673243,13.73519004301799,37.16680624542597,3647.154342269464
Wed 18:25:00,1156.4492565136957,2279.8030894673243,13.73519004301799,37.16680624542597,3487.154342269464
Wed 18:30:00,1076.4492565136957,2199.8030894673248,13.73519004301799,37.16680624542597,3327.1543422694645
Wed 18:35:00,1236.4492565136957,2119.8030894673248,13.73519004301799,37.16680624542597,3407.1543422694645
Wed 18:40:00,1156.4492565136954,2199.8030894673248,13.73519004301799,37.16680624542597,3407.1543422694645
Wed 18:45:00,1076.4492565136954,2119.8030894673248,13.73519004301799,45.81500825192749,3255.802544275966
Wed 18:50:00,1220.1495014011482,2199.8030894673248,13.73519004301799,45.81500825192749,3479.5027891634186
